site	log2fold	pval	celline	gene	corr_sp	coaccess	qval
chr6_89004112_89008248_CA_0.6177	0.11245290140471	0.714984212621973	SUM	PNRC1	0.631861554946695	0.6177	0.0568240653691817
chr6_89311789_89313289_CA_0.5569	0.300553891503191	1.04999713408837e-46	SUM	PNRC1	0.884647207226759	0.5569	3.48129528189987e-47
chr6_88963273_88964064_CA_0.5230	0.265452871597929	2.32005260462069e-52	SUM	PNRC1	0.821886105308846	0.523	9.25339943457788e-53
chr6_89050175_89051109_CA_0.4912	0.655807033972113	2.3676820050997e-48	SUM	PNRC1	0.928329219000082	0.4912	8.25437649585299e-49
chr6_89237220_89243544_CA_0.4085	0.167929610512674	2.5132255768004e-17	SUM	PNRC1	0.929527914168679	0.4085	3.86219286440145e-18
chr6_89411616_89413474_CA_0.3806	-0.112505893615399	3.87392555547641e-25	SUM	PNRC1	-0.866483669261862	0.3806	7.23183310904813e-26
chr6_89021686_89036197_CA_0.3556	0.101552803189794	2.26369942114891e-21	SUM	PNRC1	0.350376732767273	0.3556	3.85540750759557e-22
chr6_89400953_89401453_CA_0.3529	-0.0755661887757721	0.000447623461968314	SUM	PNRC1	-0.842297832514988	0.3529	4.44398339832051e-05
chr6_89281732_89299720_CA_0.3145	-0.455419910033739	3.12792946841438e-67	SUM	PNRC1	-0.898321148577164	0.3145	2.08902106477771e-67
chr6_89139381_89154575_CA_0.2489	0.0294324599987803	0.0398739374081639	SUM	PNRC1	0.557308480047744	0.2489	0.00354751169680148
chr6_88952211_88953086_CA_0.2329	-1.2450918593191	4.96094017333689e-91	SUM	PNRC1	-0.83765055746955	0.2329	1.34694556543757e-90
chr6_89117137_89123051_CA_0.2278	0.171143967990761	4.62523925334635e-20	SUM	PNRC1	0.830717792908879	0.2278	7.62723938754494e-21
chr6_89474254_89476137_CA_0.1520	0.156269499109494	2.79545962321239e-10	SUM	PNRC1	0.76768032987006	0.152	3.51691797028434e-11
chr6_88908901_88917246_CA_-0.2586	-0.0269502054886266	0.0190479667260854	SUM	PNRC1	0.683013794319507	-0.2586	0.00172899665052538
chr12_91180499-91180999_CA_1.0000	0.173838884959338	3.28068194469011e-47	SUM	DCN	0.978710020888154	1	1.10246652972387e-47
chr12_91098588_91109520_CA_0.2574	-0.0436229331790633	0.000130567792763394	SUM	DCN	0.076699536120229	0.2574	1.3267851333893e-05
chr5_123035266-123037258_CA_1.0000	0.161734328236761	9.65707369813753e-33	SUM	PPIC	0.850787035781136	1	2.1956625052201e-33
chr5_122843983_122853195_CA_0.2727	-0.162125399605294	3.23808744009221e-62	SUM	PPIC	-0.9755954480102	0.2727	1.79384370812542e-62
chr5_123414878_123439389_CA_0.2133	0.214028329728788	2.42205971416948e-78	SUM	PPIC	0.880481444809158	0.2133	2.57941369526357e-78
chr5_123080163_123100210_CA_0.1991	-0.140048055918103	2.67070749162426e-49	SUM	PPIC	-0.64193601985731	0.1991	9.61396764384049e-50
chr5_122937814_122944559_CA_0.1597	0.325551401195261	2.87445846793404e-30	SUM	PPIC	0.827991481973795	0.1597	6.10463870886042e-31
chr1_25232019-25268336_CA_1.0000	0.134239597112349	1.4925113517995e-23	SUM	RSRP1	0.886276551013211	1	2.67040742294954e-24
chr1_25324301_25369634_CA_0.4092	-0.128749808973736	1.22131806150268e-52	SUM	RSRP1	-0.959239277866696	0.4092	4.91323914266117e-53
chr1_25520377_25574261_CA_0.3505	-0.395529736737007	6.32381565095188e-94	SUM	RSRP1	-0.863169031277975	0.3505	2.29923540336897e-93
chr1_25478012_25488051_CA_0.3444	0.577966826313779	1.96766182108007e-76	SUM	RSRP1	0.852580839866533	0.3444	1.88281393688955e-76
chr1_25429989_25431434_CA_0.3361	-0.0189545651820404	0.250150884124366	SUM	RSRP1	-0.695926470987169	0.3361	0.0209196081929026
chr1_24847724_24848812_CA_0.3193	0.288277187042428	1.56035784816874e-36	SUM	RSRP1	0.967748826736836	0.3193	3.88634661636013e-37
chr1_25197967_25205135_CA_0.3099	0.743219304687963	8.0499967662253e-58	SUM	RSRP1	0.958121965114071	0.3099	3.86950628093009e-58
chr1_24673229_24774002_CA_0.2990	0.112182148866625	3.71123603221644e-49	SUM	RSRP1	0.847943737623091	0.299	1.32756804327354e-49
chr1_25648859_25662548_CA_0.2887	0.382790624693113	1.04988013840726e-33	SUM	RSRP1	0.923195344925806	0.2887	2.44899904425035e-34
chr1_24928939_24932698_CA_0.2763	0.107521162185647	3.80684403307135e-11	SUM	RSRP1	0.682233879499769	0.2763	4.92810855058054e-12
chr1_25736047_25744533_CA_0.2678	0.420346828213398	2.19918793777098e-48	SUM	RSRP1	0.751761590212408	0.2678	7.67218238346325e-49
chr1_25501128_25507320_CA_0.2534	0.00500353134751816	0.960398816758794	SUM	RSRP1	0.797137373518162	0.2534	0.0748309274545824
chr1_25676441_25708679_CA_0.2491	0.222092919127919	8.53995414526431e-28	SUM	RSRP1	0.381441079130836	0.2491	1.69996791544593e-28
chr1_24896394_24898510_CA_0.2065	0.58467511324071	3.63810590536298e-53	SUM	RSRP1	0.692401595095353	0.2065	1.49288378685834e-53
chr1_24966600_24970838_CA_0.2002	0.351851087070852	5.56670971211481e-41	SUM	RSRP1	0.974988470824404	0.2002	1.56879271273791e-41
chr1_25080267_25081966_CA_0.1976	0.246764233260878	0.00692700011194378	SUM	RSRP1	0.845322545641972	0.1976	0.000647363813079184
chr1_24862105_24862774_CA_0.1853	-1.14160146647495	4.83479599865385e-86	SUM	RSRP1	-0.879955850039335	0.1853	8.62933817447919e-86
chr1_24949193_24955620_CA_0.1538	-1.11630518028318	7.0384826027381e-84	SUM	RSRP1	-0.902881954805632	0.1538	1.09366732273925e-83
chr1_24909448_24911495_CA_-0.1811	-0.0997697861874919	2.27094044776908e-05	SUM	RSRP1	-0.82020759297941	-0.1811	2.38525174145105e-06
chr1_25137509_25149132_CA_-0.2633	0.409288606516324	2.00490750635757e-78	SUM	RSRP1	0.862672259447142	-0.2633	2.15457090388936e-78
chr1_78303661-78304161_CA_1.0000	0.125557939140884	2.70596068405933e-23	SUM	PTGFR	0.934293871904077	1	4.80681775388115e-24
chr1_78490745-78492008_CA_1.0000	0.166285263601121	1.34889627873873e-18	SUM	PTGFR	0.649504584542766	1	2.14121769012276e-19
chr1_78274787_78279500_CA_0.6185	-0.0861220700073804	7.72073294070127e-14	SUM	PTGFR	-0.934317608442069	0.6185	1.07744426563555e-14
chr1_78222241_78238189_CA_0.5548	0.422775436991763	1.27295999625841e-81	SUM	PTGFR	0.969976670374088	0.5548	1.72658249014362e-81
chr1_78157070_78166263_CA_0.4611	0.444348922150124	2.09975516969468e-38	SUM	PTGFR	0.862139882809321	0.4611	5.50835317915864e-39
chr1_78715107_78715607_CA_0.4043	-0.490464884808322	4.58970228384468e-55	SUM	PTGFR	-0.964603735452893	0.4043	2.00660399426956e-55
chr1_78176401_78176901_CA_0.3820	0.0344878333460923	0.984120633451663	SUM	PTGFR	0.695645023465263	0.382	0.0765472906945762
chr1_78339488_78340816_CA_0.2757	-1.02494686180042	8.92849810633924e-78	SUM	PTGFR	-0.992668800694464	0.2757	9.1839666855602e-78
chr1_78092589_78096024_CA_0.2182	1.77919152359813	1.77141715503863e-67	SUM	PTGFR	0.943997029541817	0.2182	1.19343301308119e-67
chr1_78526243_78544678_CA_0.2050	0.000792034184632463	0.956392381970059	SUM	PTGFR	0.592426688006945	0.205	0.074533876157615
chr1_78617522_78620165_CA_0.1899	0.504756762266999	1.96956835991971e-70	SUM	PTGFR	0.920474120391721	0.1899	1.46714932197994e-70
chr1_78649530_78651595_CA_-0.1850	0.248627188920024	5.42673235627272e-34	SUM	PTGFR	0.808668244581288	-0.185	1.27457081235899e-34
chr1_78004032_78006072_CA_-0.1879	-0.0135458290822284	0.00807793592159059	SUM	PTGFR	-0.02401798551393	-0.1879	0.0007517104883389
chr1_78033729_78046647_CA_-0.1916	0.846089546656588	3.25184713082055e-86	SUM	PTGFR	0.928578452648998	-0.1916	5.83792945707557e-86
chr1_78114018_78114824_CA_-0.2499	0.0575404240888988	0.000164297741565501	SUM	PTGFR	0.456021281501777	-0.2499	1.66217331639814e-05
chr10_89391837-89394344_CA_1.0000	0.0260125508228086	0.0445412737047211	SUM	IFIT1	-0.32806438705477	1	0.00394949434225957
chr10_89241545_89263230_CA_0.7409	0.141695326064328	1.36432949657145e-41	SUM	IFIT1	0.87160737053414	0.7409	3.90724898089239e-42
chr10_89515490_89516558_CA_0.7201	0.621892440574087	1.40135840302853e-31	SUM	IFIT1	0.794550090877031	0.7201	3.0817599868001e-32
chr10_89327690_89352646_CA_0.6610	0.109503973213448	1.42334175699054e-19	SUM	IFIT1	0.749840626102054	0.661	2.320021999114e-20
chr10_89275295_89284361_CA_0.6170	0.0859999179410564	4.39766720186071e-09	SUM	IFIT1	0.526300084095163	0.617	5.32553477336155e-10
chr10_89458207_89467218_CA_0.5690	0.0230523743911981	0.870686298098869	SUM	IFIT1	0.684532932750997	0.569	0.0683397978760748
chr10_89695308_89702457_CA_0.5408	0.164416307761546	1.18182130965037e-28	SUM	IFIT1	0.864016764777691	0.5408	2.40455556981204e-29
chr10_89206760_89219935_CA_0.4947	-0.639977583893431	4.92942766035737e-85	SUM	IFIT1	-0.900274326560508	0.4947	8.21614439052892e-85
chr10_89549482_89564375_CA_0.4834	-0.0897996900353961	7.38335899413287e-22	SUM	IFIT1	-0.968372758592627	0.4834	1.27329791480369e-22
chr10_89478109_89482062_CA_0.4698	0.326137534231753	2.66601348115157e-50	SUM	IFIT1	0.72794706073841	0.4698	9.93932382042189e-51
chr10_89535112_89535612_CA_0.3965	0.210857629688714	1.37406519377668e-14	SUM	IFIT1	0.624844017036053	0.3965	1.95572020977081e-15
chr10_89295543_89303072_CA_0.3886	0.177731164019112	3.19439126640383e-25	SUM	IFIT1	0.587572565987576	0.3886	5.98217458584565e-26
chr10_89095795_89096295_CA_0.3883	0.236725314785086	2.64486922480612e-08	SUM	IFIT1	0.79258843555869	0.3883	3.11407899009164e-09
chr10_89665280_89669110_CA_0.3347	0.29342175243688	2.20649808966865e-22	SUM	IFIT1	0.949636152781922	0.3347	3.84753227824738e-23
chr10_89414208_89432437_CA_0.3013	0.214453046444826	2.71974120130421e-39	SUM	IFIT1	0.819200485581749	0.3013	7.3222761263042e-40
chr10_89116124_89118496_CA_0.2656	0.701379622342513	3.56829464525884e-53	SUM	IFIT1	0.76916725442856	0.2656	1.46501937202922e-53
chr10_89620226_89653766_CA_0.2297	0.121911603693834	3.29282026999319e-32	SUM	IFIT1	0.923074966768847	0.2297	7.38935890807008e-33
chr10_89163565_89171808_CA_0.2049	0.822135042272027	2.83005269690371e-83	SUM	IFIT1	0.789012695656892	0.2049	4.21014144885568e-83
chr10_89022695_89043330_CA_-0.1624	-0.03466414494471	0.000120719805882932	SUM	IFIT1	-0.838484727233269	-0.1624	1.2287445192317e-05
chr10_89743951_89744451_CA_-0.1728	0.870592680318184	3.44862754068563e-71	SUM	IFIT1	0.783643151669696	-0.1728	2.65381542212809e-71
chr10_89147338_89147840_CA_-0.1803	0.442799102385886	9.69871260744169e-48	SUM	IFIT1	0.743099449312319	-0.1803	3.31136888653394e-48
chr10_89129744_89130244_CA_-0.2029	0.640141378543181	2.85467161812298e-62	SUM	IFIT1	0.709966633209451	-0.2029	1.58543880729315e-62
chr19_6718615-6812320_CA_1.0000	0.0844574080442944	1.14963095273509e-12	SUM	C3	0.967285964245992	1	1.55136316707576e-13
chr19_6516049_6538739_CA_0.4436	0.0316051841933247	0.0171071269284837	SUM	C3	-0.104834115508776	0.4436	0.00155807104756269
chr19_7098802_7110328_CA_0.4057	0.0435350239133565	6.04600093848254e-05	SUM	C3	0.803337696335079	0.4057	6.2340151686194e-06
chr19_6260787_6261287_CA_0.3456	-0.445222486722208	5.92945351809201e-69	SUM	C3	-0.873680926674443	0.3456	4.19717745847233e-69
chr19_6393057_6394148_CA_0.3450	0.203859735953578	9.76679706203883e-23	SUM	C3	0.592636925914874	0.345	1.71552177011082e-23
chr19_6459792_6464426_CA_0.3135	0.0256020649910011	0.00625180723706292	SUM	C3	0.536074451346879	0.3135	0.000585712887949555
chr19_6693630_6694506_CA_0.2708	0.0503273703467943	7.30872886511758e-06	SUM	C3	0.941333450885712	0.2708	7.81931917451868e-07
chr19_6372383_6373630_CA_0.2648	0.0728909372278521	1.92607998178501e-10	SUM	C3	0.907814068306975	0.2648	2.43853880320147e-11
chr19_6661807_6678978_CA_0.2374	-0.32275476351586	3.99202376276896e-59	SUM	C3	-0.871914250061037	0.2374	1.99503483839709e-59
chr19_6925968_6926468_CA_0.2149	0.128959304399654	0.000201713650882228	SUM	C3	0.145593142175081	0.2149	2.03134290974644e-05
chr19_6423453_6425682_CA_0.2089	-0.026060755692612	0.0283140112310991	SUM	C3	0.277586943547731	0.2089	0.00254259820436567
chr19_6861626_6863832_CA_0.2019	0.137535321722919	3.41181989279698e-19	SUM	C3	0.713415213086293	0.2019	5.49706997367367e-20
chr19_6476178_6484744_CA_0.1789	-0.571886639395981	1.96110396424472e-90	SUM	C3	-0.798793844776605	0.1789	5.07360507276081e-90
chr19_6299727_6301840_CA_0.1688	0.201814189148892	9.38373747970579e-22	SUM	C3	0.343891571494452	0.1688	1.61446866888419e-22
chr19_6333368_6333868_CA_-0.1731	0.496823982367008	4.42926380726714e-27	SUM	C3	0.840025906735751	-0.1731	8.67864290261763e-28
chr19_7224120_7224620_CA_-0.3790	1.12380076865401	4.55682825138758e-75	SUM	C3	0.821741990613895	-0.379	4.05718073930169e-75
chr19_7013676_7014178_CA_-0.3870	0.226111324554353	1.59027819437666e-10	SUM	C3	0.850364864498278	-0.387	2.01788116295979e-11
chr19_7242891_7257617_CA_-0.4443	0.242876140500383	2.08760900428374e-14	SUM	C3	0.865047608713344	-0.4443	2.95980044678166e-15
chr11_2692423-2700510_CA_1.0000	0.0439192569261049	0.00120048004216294	SUM	KCNQ1OT1	0.645920367305971	1	0.000116621441336861
chr11_2741424_2752659_CA_0.5397	0.0922521582028874	1.11007550891223e-17	SUM	KCNQ1OT1	0.911717033339663	0.5397	1.72157195409763e-18
chr11_2860530_2861030_CA_0.4083	-1.6259058695885	5.05184383209792e-94	SUM	KCNQ1OT1	-0.926425209559721	0.4083	1.87975977273562e-93
chr11_2991787_2992936_CA_0.4070	-0.867878360094581	9.00888192908923e-94	SUM	KCNQ1OT1	-0.93294597563953	0.407	3.21215217137741e-93
chr11_2924198_2940983_CA_0.2961	-0.294787176160516	3.91103993880823e-80	SUM	KCNQ1OT1	-0.989357553644576	0.2961	4.78525513325022e-80
chr11_2531323_2534630_CA_0.1836	-0.279169993389821	8.91887422864492e-47	SUM	KCNQ1OT1	-0.961163632911049	0.1836	2.96155072584845e-47
chr11_2655872_2656678_CA_-0.1991	0.509913698197391	1.64078073192387e-62	SUM	KCNQ1OT1	0.846928152890432	-0.1991	9.20242890365649e-63
chr11_2440671_2446546_CA_-0.2123	0.202282089408615	1.11189577500666e-28	SUM	KCNQ1OT1	0.87943534167051	-0.2123	2.26288298039817e-29
chr11_2290388_2305784_CA_-0.2139	0.675045393237232	1.47556053521523e-76	SUM	KCNQ1OT1	0.936040202913491	-0.2139	1.42434912832946e-76
chr11_2325635_2326261_CA_-0.3061	0.0174269933701342	0.911751859927672	SUM	KCNQ1OT1	0.370015327021675	-0.3061	0.0713407483646486
chr11_2342827_2343327_CA_-0.3291	0.689319875923199	3.65978310633297e-13	SUM	KCNQ1OT1	0.827382809321	-0.3291	5.01530423039016e-14
chr11_2268921_2274166_CA_-0.4223	-0.0256982456012513	0.00132996075214049	SUM	KCNQ1OT1	0.00426409950356726	-0.4223	0.000128971649182072
chr11_2355018_2360753_CA_-0.4365	0.328252139949524	7.6195559292227e-15	SUM	KCNQ1OT1	0.872070233024985	-0.4365	1.09371686382451e-15
chr11_2247439_2257738_CA_-0.5709	0.0268375362840779	0.0398334876247595	SUM	KCNQ1OT1	0.171462577652389	-0.5709	0.0035441181356807
chr6_139364286-139393313_CA_1.0000	0.134430584457214	2.10152106236345e-28	SUM	CITED2	0.774945405962618	1	4.25046989117409e-29
chr6_138999880_139000390_CA_0.5752	0.453165962554127	1.01481883706342e-13	SUM	CITED2	0.829768331389198	0.5752	1.41248094082066e-14
chr6_139406558_139409453_CA_0.5654	0.320473087174891	1.58982075955406e-39	SUM	CITED2	0.908992417871579	0.5654	4.31119272046491e-40
chr6_139323644_139350266_CA_0.5494	0.198904424434124	4.82888947879336e-36	SUM	CITED2	0.91342436860809	0.5494	1.19056366744792e-36
chr6_139027519_139029799_CA_0.4220	0.184603422541303	4.8180085694497e-37	SUM	CITED2	0.64482170469034	0.422	1.21777337665903e-37
chr6_139060280_139063641_CA_0.3543	-0.215097987011686	5.92585335018342e-27	SUM	CITED2	-0.750374698206874	0.3543	1.15829810654788e-27
chr6_139732397_139732998_CA_0.3282	0.764659974203063	1.43905743490075e-45	SUM	CITED2	0.774282478365841	0.3282	4.60434679969323e-46
chr6_139708324_139714650_CA_0.3204	-0.0249466261541082	0.058038334721375	SUM	CITED2	-0.858197922035646	0.3204	0.00510446173161613
chr6_139433508_139437244_CA_0.3123	0.168064400219132	3.5438026388349e-34	SUM	CITED2	0.967075726338063	0.3123	8.36548307584421e-35
chr6_139743501_139766311_CA_0.2982	-0.115794943729695	2.90055009759288e-18	SUM	CITED2	-0.945921384586171	0.2982	4.56281381278059e-19
chr6_139230479_139230979_CA_0.2695	-0.236165409642875	5.09499936573092e-22	SUM	CITED2	-0.774945405962618	0.2695	8.8182531990033e-23
chr6_139568435_139598336_CA_0.2620	0.535534934441443	1.67123878882048e-74	SUM	CITED2	0.724171255730679	0.262	1.45924537458507e-74
chr6_139290835_139292685_CA_0.2147	-0.00155649951924189	0.821808256573622	SUM	CITED2	0.84190617963812	0.2147	0.0647565689819221
chr6_139080508_139081008_CA_0.1969	0.220568263334675	3.78593722604686e-24	SUM	CITED2	0.845324241108971	0.1969	6.86655160994911e-25
chr6_139161030_139173619_CA_0.1741	-0.141392848916668	6.68823117716764e-14	SUM	CITED2	-0.527071521579904	0.1741	9.35395145175264e-15
chr6_139308847_139309347_CA_0.1659	0.08038501567604	1.85233200285446e-07	SUM	CITED2	-0.531757792366329	0.1659	2.11451967362635e-08
chr6_139124836_139136132_CA_0.1589	0.119932965731784	1.57445214698097e-26	SUM	CITED2	0.778421113311451	0.1589	3.04612267318778e-27
chr6_139112095_139113586_CA_-0.4290	0.481619308514072	2.92540973465517e-46	SUM	CITED2	0.868655562488132	-0.429	9.55903847812644e-47
chr6_139194648_139195165_CA_-0.5111	0.0943713583675746	2.16402966829547e-07	SUM	CITED2	0.934142975341128	-0.5111	2.46228858344406e-08
chr6_139515505_139540691_CA_-0.5219	-0.471548164522482	1.43989416623435e-78	SUM	CITED2	-0.756312223638879	-0.5219	1.57044259232928e-78
chr12_14884460-14913965_CA_1.0000	0.0066987262941833	0.586668431535206	SUM	MGP	0.850854854461113	1	0.0471774560617038
chr12_14751922_14752422_CA_0.4516	-0.39480973202013	4.80689327164825e-64	SUM	MGP	-0.836151764642053	0.4516	2.8609530306423e-64
chr12_15146485_15163977_CA_0.4435	0.244490394478696	2.31707266247774e-71	SUM	MGP	0.977418075034588	0.4435	1.79745350015652e-71
chr12_15131386_15131886_CA_0.3962	-0.626979084894501	3.20598274515539e-89	SUM	MGP	-0.783059911021892	0.3962	7.49891269398664e-89
chr12_15208051_15227504_CA_0.3732	0.350773792542556	2.9956033826951e-78	SUM	MGP	0.821694517537911	0.3732	3.17262970517375e-78
chr12_15192623_15196622_CA_0.3104	0.355495333165766	6.48339368568872e-74	SUM	MGP	0.901630700160052	0.3104	5.52597802177006e-74
chr12_14835777_14854425_CA_0.3029	0.549926010569188	5.23040907604728e-69	SUM	MGP	0.736890649160405	0.3029	3.70748041296853e-69
chr12_14802995_14811629_CA_0.2694	0.0977865456567201	1.54081768247789e-22	SUM	MGP	0.875196674171934	0.2694	2.69563702586825e-23
chr12_14823952_14824452_CA_0.2487	0.170324880888797	1.95879065242774e-32	SUM	MGP	0.875196674171934	0.2487	4.41956605095528e-33
chr12_14928856_14935478_CA_-0.1728	0.060793204675285	1.06424622784511e-07	SUM	MGP	0.573001722594472	-0.1728	1.22608712865099e-08
chr12_14554161_14554814_CA_-0.2043	0.923924823390536	2.39500967770847e-65	SUM	MGP	0.890301589669859	-0.2043	1.49250806534162e-65
chr12_14567293_14577822_CA_-0.4041	0.414708533092969	1.42624485605476e-40	SUM	MGP	0.702908404090823	-0.4041	3.9713318910966e-41
chr12_14950992_14961904_CA_-0.4085	-0.196197664070183	1.27590618079918e-31	SUM	MGP	-0.888494221848466	-0.4085	2.80989610598769e-32
chr19_35044178-35176300_CA_1.0000	-0.151869036443004	1.64017160150031e-21	SUM	FXYD3	-0.364398244852562	1	2.80370349277948e-22
chr19_35247583_35269889_CA_0.6975	0.0145193683180367	0.153594019336594	SUM	FXYD3	0.323464585085316	0.6975	0.0130738456564955
chr19_35288841_35291826_CA_0.4190	0.491637357779646	8.59337074925344e-67	SUM	FXYD3	0.304968735588531	0.419	5.66288170429012e-67
chr19_34994936_35013402_CA_0.4044	0.0674388192140997	8.9097771563909e-08	SUM	FXYD3	0.238043566720017	0.4044	1.02932467727527e-08
chr19_35306640_35328165_CA_0.3798	-0.0960621129252036	4.16572671493666e-17	SUM	FXYD3	-0.459610585139571	0.3798	6.36095954664895e-18
chr19_34926774_34927330_CA_0.3588	0.193846933471904	4.6601552800367e-26	SUM	FXYD3	0.369454127444863	0.3588	8.90731529651679e-27
chr19_35449237_35450043_CA_0.3267	0.42751154956729	8.72618057146727e-37	SUM	FXYD3	0.494031956162005	0.3267	2.19045006256942e-37
chr19_35420320_35420820_CA_0.2933	0.0500725376975022	0.900132008231034	SUM	FXYD3	-0.421723679570301	0.2933	0.0705105271193756
chr19_35207403_35224376_CA_0.2579	0.215946292105539	1.96353363907952e-19	SUM	FXYD3	0.338961153460109	0.2579	3.18633073885849e-20
chr19_34851390_34860518_CA_0.2333	0.0192568808813716	0.000370643707050109	SUM	FXYD3	-0.756439383663836	0.2333	3.69117848614899e-05
chr19_35352716_35353228_CA_0.2249	0.114703032157899	7.90289597453724e-13	SUM	FXYD3	-0.0515303285136858	0.2249	1.07106048340605e-13
chr19_35466978_35479723_CA_0.2019	-0.24905600086155	3.97912130038757e-32	SUM	FXYD3	-0.457123335051407	0.2019	8.91125663448775e-33
chr19_35375791_35376291_CA_0.1894	0.745190613262004	3.75069666280507e-62	SUM	FXYD3	0.502509291159157	0.1894	2.07333573210889e-62
chr19_34787315_34794908_CA_0.1715	0.191303763313312	1.59744698320273e-14	SUM	FXYD3	0.299800952174267	0.1715	2.27134760735758e-15
chr19_35405216_35405716_CA_-0.3614	1.27202881815275	8.2473399473601e-81	SUM	FXYD3	0.333476317716952	-0.3614	1.06148058627728e-80
chr20_45253221-45255111_CA_1.0000	-0.187956554321043	1.69209434019288e-26	SUM	SLPI	-0.841819710821149	1	3.27084474662144e-27
chr20_45538314_45546524_CA_0.3777	0.308860083581606	6.67219863926247e-69	SUM	SLPI	0.920213018473809	0.3777	4.70991451276307e-69
chr20_45311504_45374162_CA_0.3500	-0.120164764349196	2.33060617476801e-44	SUM	SLPI	-0.89514892982123	0.35	7.21069654439452e-45
chr20_45174498_45177130_CA_0.2430	0.0321663077661361	0.0264374521380584	SUM	SLPI	0.806216599300111	0.243	0.00237811319181
chr20_45392686_45419944_CA_0.2112	0.410135159780597	3.78795760125552e-50	SUM	SLPI	0.789360266391775	0.2112	1.40573146231676e-50
chr20_45118009_45139106_CA_0.2001	-0.0462126462883998	0.332978925774588	SUM	SLPI	-0.863816699671758	0.2001	0.0274991668957567
chr20_45506920_45518802_CA_0.1869	0.470013506944192	2.98659337154323e-85	SUM	SLPI	0.88574586984239	0.1869	5.00505953219008e-85
chr20_45629463_45629963_CA_-0.1774	-0.0512153345205314	0.013342837374689	SUM	SLPI	-0.349508653663565	-0.1774	0.00122510429649341
chr9_33170747-33171247_CA_NA	0.164931338821623	3.17418047205668e-05	SUM	B4GALT1	0.77970288636302	NA	3.31379998609454e-06
chr9_33181100-33181600_CA_NA	0.00728176821123889	1.35072803699437e-08	SUM	B4GALT1	0.377599150910127	NA	1.60747138197165e-09
chr9_33184909-33185409_CA_NA	0.00691647781838862	0.24095235346401	SUM	B4GALT1	0.0968857662154464	NA	0.0201822042895261
chr9_33185809-33186309_CA_NA	0.0646063942731398	0.00590285933270351	SUM	B4GALT1	0.325984049046469	NA	0.000553560976210401
chr9_33186363-33186863_CA_NA	-0.0049514737776187	0.00042624673362236	SUM	B4GALT1	-0.570758619754225	NA	4.23558718767525e-05
chr11_66996797-67010836_CA_1.0000	0.312500865919692	2.48813705781753e-55	SUM	SYT12	0.98684487155142	1	1.09685546418478e-55
chr11_67022043-67084230_CA_1.0000	0.312500865919692	2.48813705781753e-55	SUM	SYT12	0.98684487155142	1	1.09685546418478e-55
chr11_67221519_67277893_CA_0.7312	0.185528706836925	2.96824032320959e-71	SUM	SYT12	0.983357295933592	0.7312	2.28987730509837e-71
chr11_67416859_67443893_CA_0.6242	-0.178507648216019	3.75685869040474e-68	SUM	SYT12	-0.893816292759678	0.6242	2.57623508038359e-68
chr11_66949943_66986233_CA_0.5773	0.129278203485052	1.5099885938103e-69	SUM	SYT12	0.933612294170306	0.5773	1.09404575282716e-69
chr11_66833669_66857140_CA_0.5479	0.234025590369571	2.94301954319523e-64	SUM	SYT12	0.95172666359222	0.5479	1.76460305255823e-64
chr11_66709761_66727909_CA_0.4579	0.426011169480478	3.61065083351213e-83	SUM	SYT12	0.990813959797087	0.4579	5.32500793816731e-83
chr11_67463915_67469613_CA_0.4542	0.0824779405319878	6.07699957895212e-17	SUM	SYT12	0.977670699617503	0.4542	9.24268931846503e-18
chr11_67022043_67084230_CA_0.4260	-0.125219030096637	2.14855569912739e-49	SUM	SYT12	-0.933461397607357	0.426	7.76343141065595e-50
chr11_66592726_66619639_CA_0.3677	0.167346980488004	2.1896397430357e-51	SUM	SYT12	0.931148780620134	0.3677	8.44821284585888e-52
chr11_66933518_66936761_CA_0.3619	1.42078435283978	7.94494277810519e-89	SUM	SYT12	0.927676464205301	0.3619	1.76435984643008e-88
chr11_67482813_67483552_CA_0.3175	-0.167956858271464	7.68629231127134e-53	SUM	SYT12	-0.925051881290183	0.3175	3.11659358985092e-53
chr11_66880552_66916434_CA_0.2618	0.175993006401329	1.44596659808589e-46	SUM	SYT12	0.991610829286819	0.2618	4.7797061872147e-47
chr11_67288217_67318441_CA_0.1734	0.0122415437184197	0.0526563375001648	SUM	SYT12	0.615244282885278	0.1734	0.00464734031780649
chr11_66868666_66869914_CA_-0.1895	-0.195176734378907	1.39382913224019e-10	SUM	SYT12	-0.905106407508884	-0.1895	1.77300164844557e-11
chr11_66762012_66768334_CA_-0.1900	1.06494115960758	4.09831922416996e-58	SUM	SYT12	0.933983601443182	-0.19	1.98677646742645e-58
chr11_67130028_67130528_CA_-0.2305	-1.40645223241427	7.21273924979259e-84	SUM	SYT12	-0.963444036025283	-0.2305	1.1173546643895e-83
chr11_66789394_66790081_CA_-0.2909	-0.00943613833231202	0.602920386161181	SUM	SYT12	-0.740985201964029	-0.2909	0.0483856250621138
chr11_67332089_67332589_CA_-0.2932	-1.48737840693853	8.43722812897898e-92	SUM	SYT12	-0.942104888370453	-0.2932	2.50790877544753e-91
chr3_112619148-112655381_CA_1.0000	0.125689024474408	2.38046557812586e-27	SUM	CCDC80	0.87729227138323	1	4.69598752496831e-28
chr3_112813814_112822948_CA_0.3893	-0.119877341583551	2.23764018518702e-10	SUM	CCDC80	-0.922752828038955	0.3893	2.82531240741025e-11
